craftId,product,label,inScope,drawing,drawingStatus,flags,approved,unreviewed,rejected,refs,externals
"shirt|collar|collar_linings|col-lining-hard","shirt","Hard",yes,"/images/techpacks/shirt/collar_linings/collar-linings-hard-fc390057.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"shirt|collar|collar_linings|col-lining-hard-fc390057","shirt","Hard FC390057",yes,"/images/collar_linings/collar-linings-hard-fc390057.jpg","drawing-unverified","DRAWING_UNCONFIRMED",1,2,0,0,0
"shirt|collar|collar_stand_height|csh-none","shirt","None (Collarless)",yes,"/images/collar_stand_height/none.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|collar_stand_height|csh-30","shirt","3.0 cm (1 Button)",yes,"/images/collar_stand_height/collar-stand-height-3cm-1-button.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|collar_stand_height|csh-32","shirt","Band Width 3.2 cm",yes,"/images/collar_stand_height/collar-band-width-32cm.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,5,1,0,0
"shirt|collar|collar_stand_height|csh-34","shirt","3.4 cm (1 Button)",yes,"/images/collar_stand_height/collar-stand-height-34cm-1-button.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|collar_stand_height|csh-35","shirt","3.5 cm Standard",yes,"","missing","NO_DRAWING|NO_USABLE_PHOTO",0,0,0,0,0
"shirt|collar|collar_stand_height|csh-37-1","shirt","3.7 cm (1 Button)",yes,"/images/collar_stand_height/collar-stand-height-37cm-1-button.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|collar_stand_height|csh-37-2","shirt","3.7 cm (2 Button)",yes,"/images/collar_stand_height/collar-stand-height-37cm-2-button.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|collar_stand_height|csh-38","shirt","3.8 cm (1 Button)",yes,"/images/collar_stand_height/collar-stand-height-38cm-1-button.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|collar_stand_height|csh-40","shirt","4.0 cm (2 Button)",yes,"/images/collar_stand_height/collar-stand-height-4cm-2-button.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"shirt|collar|collar_stand_height|csh-42","shirt","4.2 cm (2 Button)",yes,"/images/collar_stand_height/collar-stand-height-42cm-2-button.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"shirt|collar|collar_stand_height|csh-50","shirt","5.0 cm",yes,"/images/collar_stand_height/collar-stand-height-5cm.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,3,0,0,0
"shirt|collar|collar_stand|cs-round","shirt","Round Collar Stand",yes,"/images/collar_stand/round-collar-stand.jpg","verified-match","",1,14,0,0,0
"shirt|collar|collar_stand|cs-round-2btn","shirt","Round Stand (2 Buttons)",yes,"/images/collar_stand/round-collar-stand-with-2-buttons.jpg","drawing-unverified","DRAWING_UNCONFIRMED|HAS_OWNER_REFS",0,9,1,6,0
"shirt|collar|collar_stand|cs-square","shirt","Square Collar Stand",yes,"/images/blueprints/baoxiniao/shirt/KSHLA/C.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,8,0,0,0
"shirt|collar|collar_stand|cs-square-2btn","shirt","Square Stand (2 Buttons)",yes,"/images/collar_stand/square-collar-stand-with-2-buttons.jpg","verified-match","",1,4,0,0,0
"shirt|collar|collar_stand|cs-left-sq-rt-rnd","shirt","Left Square / Right Round",yes,"/images/collar_stand/left-square-and-right-round.jpg","verified-match","HAS_OWNER_REFS",0,6,1,1,0
"shirt|collar|button_on_collar_stand|csb-none","shirt","None",yes,"/images/button_on_collar_stand/none.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FK321201","shirt","FK321201",yes,"/images/button_on_collar_stand/fk321201.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FK321202","shirt","FK321202",yes,"/images/button_on_collar_stand/fk321202.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FK321203","shirt","FK321203",yes,"/images/button_on_collar_stand/fk321203.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FK3316C1","shirt","FK3316C1",yes,"/images/button_on_collar_stand/fk3316c1.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FK3316C3","shirt","FK3316C3",yes,"/images/button_on_collar_stand/fk3316c3.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FK3316C6","shirt","FK3316C6",yes,"/images/button_on_collar_stand/fk3316c6.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FK3316C7","shirt","FK3316C7",yes,"/images/button_on_collar_stand/fk3316c7.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FK451616","shirt","FK451616",yes,"/images/button_on_collar_stand/fk451616.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FK451816","shirt","FK451816",yes,"/images/button_on_collar_stand/fk451816.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01611","shirt","FKE01611",yes,"/images/button_on_collar_stand/fke01611.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01613","shirt","FKE01613",yes,"/images/button_on_collar_stand/fke01613.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01615","shirt","FKE01615",yes,"/images/button_on_collar_stand/fke01615.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01619","shirt","FKE01619",yes,"/images/button_on_collar_stand/fke01619.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01624","shirt","FKE01624",yes,"/images/button_on_collar_stand/fke01624.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01625","shirt","FKE01625",yes,"/images/button_on_collar_stand/fke01625.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01627","shirt","FKE01627",yes,"/images/button_on_collar_stand/fke01627.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01629","shirt","FKE01629",yes,"/images/button_on_collar_stand/fke01629.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01631","shirt","FKE01631",yes,"/images/button_on_collar_stand/fke01631.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01632","shirt","FKE01632",yes,"/images/button_on_collar_stand/fke01632.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01633","shirt","FKE01633",yes,"/images/button_on_collar_stand/fke01633.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01635","shirt","FKE01635",yes,"/images/button_on_collar_stand/fke01635.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01637","shirt","FKE01637",yes,"/images/button_on_collar_stand/fke01637.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01638","shirt","FKE01638",yes,"/images/button_on_collar_stand/fke01638.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01639","shirt","FKE01639",yes,"/images/button_on_collar_stand/fke01639.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01640","shirt","FKE01640",yes,"/images/button_on_collar_stand/fke01640.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01641","shirt","FKE01641",yes,"/images/button_on_collar_stand/fke01641.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01642","shirt","FKE01642",yes,"/images/button_on_collar_stand/fke01642.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01646","shirt","FKE01646",yes,"/images/button_on_collar_stand/fke01646.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01647","shirt","FKE01647",yes,"/images/button_on_collar_stand/fke01647.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01654","shirt","FKE01654",yes,"/images/button_on_collar_stand/fke01654.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01656","shirt","FKE01656",yes,"/images/button_on_collar_stand/fke01656.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01658","shirt","FKE01658",yes,"/images/button_on_collar_stand/fke01658.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01659","shirt","FKE01659",yes,"/images/button_on_collar_stand/fke01659.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01660","shirt","FKE01660",yes,"/images/button_on_collar_stand/fke01660.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01661","shirt","FKE01661",yes,"/images/button_on_collar_stand/fke01661.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01662","shirt","FKE01662",yes,"/images/button_on_collar_stand/fke01662.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01663","shirt","FKE01663",yes,"/images/button_on_collar_stand/fke01663.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01665","shirt","FKE01665",yes,"/images/button_on_collar_stand/fke01665.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01668","shirt","FKE01668",yes,"/images/button_on_collar_stand/fke01668.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01670","shirt","FKE01670",yes,"/images/button_on_collar_stand/fke01670.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01671","shirt","FKE01671",yes,"/images/button_on_collar_stand/fke01671.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01672","shirt","FKE01672",yes,"/images/button_on_collar_stand/fke01672.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE01677","shirt","FKE01677",yes,"/images/button_on_collar_stand/fke01677.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK267-FKE01678","shirt","BK267/FKE01678",yes,"/images/button_on_collar_stand/bk267fke01678.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE016Z7","shirt","FKE016Z7",yes,"/images/button_on_collar_stand/fke016z7.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE016Z8","shirt","FKE016Z8",yes,"/images/button_on_collar_stand/fke016z8.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK267-FKE01878","shirt","BK267/FKE01878",yes,"/images/button_on_collar_stand/bk267fke01878.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE05021","shirt","FKE05021",yes,"/images/button_on_collar_stand/fke05021.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE05022","shirt","FKE05022",yes,"/images/button_on_collar_stand/fke05022.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-SZ281-FKE05023","shirt","SZ281/FKE05023",yes,"/images/button_on_collar_stand/sz281fke05023.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE10521","shirt","FKE10521",yes,"/images/button_on_collar_stand/fke10521.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-GS285-FKE11611","shirt","GS285/FKE11611",yes,"/images/button_on_collar_stand/gs285fke11611.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-JS286-FKE11617","shirt","JS286/FKE11617",yes,"/images/button_on_collar_stand/js286fke11617.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-SZ261-FKE11618","shirt","SZ261/FKE11618",yes,"/images/button_on_collar_stand/sz261fke11618.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-JS287-FKE11619","shirt","JS287/FKE11619",yes,"/images/button_on_collar_stand/js287fke11619.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-JS288-FKE11620","shirt","JS288/FKE11620",yes,"/images/button_on_collar_stand/js288fke11620.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-SZ264-FKE11621","shirt","SZ264/FKE11621",yes,"/images/button_on_collar_stand/sz264fke11621.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK273-FKE11801","shirt","BK273/FKE11801",yes,"/images/button_on_collar_stand/bk273fke11801.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK276-FKE11802","shirt","BK276/FKE11802",yes,"/images/button_on_collar_stand/bk276fke11802.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK275-FKE11803","shirt","BK275/FKE11803",yes,"/images/button_on_collar_stand/bk275fke11803.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK272-FKE11804","shirt","BK272/FKE11804",yes,"/images/button_on_collar_stand/bk272fke11804.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK271-FKE11805","shirt","BK271/FKE11805",yes,"/images/button_on_collar_stand/bk271fke11805.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK268-FKE11806","shirt","BK268/FKE11806",yes,"/images/button_on_collar_stand/bk268fke11806.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK269-FKE11807","shirt","BK269/FKE11807",yes,"/images/button_on_collar_stand/bk269fke11807.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK270-FKE11808","shirt","BK270/FKE11808",yes,"/images/button_on_collar_stand/bk270fke11808.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-BK274-FKE11809","shirt","BK274/FKE11809",yes,"/images/button_on_collar_stand/bk274fke11809.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-SZ280-FKE11810","shirt","SZ280/FKE11810",yes,"/images/button_on_collar_stand/sz280fke11810.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-GS285-FKE11811","shirt","GS285/FKE11811",yes,"/images/button_on_collar_stand/gs285fke11811.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-NJ284-FKE11812","shirt","NJ284/FKE11812",yes,"/images/button_on_collar_stand/nj284fke11812.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-SZ277-FKE11813","shirt","SZ277/FKE11813",yes,"/images/button_on_collar_stand/sz277fke11813.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-SZ278-FKE11814","shirt","SZ278/FKE11814",yes,"/images/button_on_collar_stand/sz278fke11814.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-SZ279-FKE11815","shirt","SZ279/FKE11815",yes,"/images/button_on_collar_stand/sz279fke11815.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-SZ265-FKE11823","shirt","SZ265/FKE11823",yes,"/images/button_on_collar_stand/sz265fke11823.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-SZ266-FKE11824","shirt","SZ266/FKE11824",yes,"/images/button_on_collar_stand/sz266fke11824.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-GS285-FKE12011","shirt","GS285/FKE12011",yes,"/images/button_on_collar_stand/gs285fke12011.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71601","shirt","FKE71601",yes,"/images/button_on_collar_stand/fke71601.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71604","shirt","FKE71604",yes,"/images/button_on_collar_stand/fke71604.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71605","shirt","FKE71605",yes,"/images/button_on_collar_stand/fke71605.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71606","shirt","FKE71606",yes,"/images/button_on_collar_stand/fke71606.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71607","shirt","FKE71607",yes,"/images/button_on_collar_stand/fke71607.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71611","shirt","FKE71611",yes,"/images/button_on_collar_stand/fke71611.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71612","shirt","FKE71612",yes,"/images/button_on_collar_stand/fke71612.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71613","shirt","FKE71613",yes,"/images/button_on_collar_stand/fke71613.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71614","shirt","FKE71614",yes,"/images/button_on_collar_stand/fke71614.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71616","shirt","FKE71616",yes,"/images/button_on_collar_stand/fke71616.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71617","shirt","FKE71617",yes,"/images/button_on_collar_stand/fke71617.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71618","shirt","FKE71618",yes,"/images/button_on_collar_stand/fke71618.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71619","shirt","FKE71619",yes,"/images/button_on_collar_stand/fke71619.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71624","shirt","FKE71624",yes,"/images/button_on_collar_stand/fke71624.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71625","shirt","FKE71625",yes,"/images/button_on_collar_stand/fke71625.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71626","shirt","FKE71626",yes,"/images/button_on_collar_stand/fke71626.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71627","shirt","FKE71627",yes,"/images/button_on_collar_stand/fke71627.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71628","shirt","FKE71628",yes,"/images/button_on_collar_stand/fke71628.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71629","shirt","FKE71629",yes,"/images/button_on_collar_stand/fke71629.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
"shirt|collar|button_on_collar_stand|csb-FKE71630","shirt","FKE71630",yes,"/images/button_on_collar_stand/fke71630.jpg","drawing-unverified","DRAWING_UNCONFIRMED",0,1,0,0,0
